cluster,key word,response,processed response
2,break,"I would love to have more opportunities to ask questions to my professors at uni, as the only time I can do it is during the breaks of my lectures, which to me isn't the greatest time as I need my breaks haha. Plus, it can be intimidating to go to my professor (I found it way easier to ask questions during online courses). ",would love opportun ask question professor uni time break lectur isnt greatest time need break haha plu intimid go professor found way easier ask question onlin cours
2,td,"I love when we study in small groups (it’s called TD), but I feel lectures could be a bit more engaging. I don’t really know how though, as there are a lot of students and if the teachers were actually asking us questions I would probably be scared to speak in front of everyone... ",love studi small group it’ call td feel lectur could bit engag don’t realli know though lot student teacher actual ask us question would probabl scare speak front everyon
2,interest,I would change the same (more engaging activities) so that classes would be more interesting.,would chang engag activ class would interest
2,interest,Make the lectures more interesting and engaging ,make lectur interest engag
2,depend,"That depends on the professor, I prefer it when they are very engaging ",depend professor prefer engag
2,anonym,Give possibility to ask questions anonymous ,give possibl ask question anonym
2,other,Sometimes engaging other students is hard but more actual participation of others.,sometim engag student hard actual particip other
2,engag,More engaging classes,engag class
2,possbl,It would be nice if there were more possbilities to interact with professors. I feel like it‘s hard to ask question in a lecture when there are 200 people in a room and you‘re sitting in the last row.,would nice possbl interact professor feel like it‘ hard ask question lectur 200 peopl room you‘r sit last row
2,strikter,More engaging and more relaxed environment because it is strikter in person,engag relax environ strikter person
2,quiet,I‘m quiet happy with them. Maybe ask more questions to the students. ,i‘m quiet happi mayb ask question student
2,script,They need to be more engaging as most lecturers just read their script making it hard to concentrate. ,need engag lectur read script make hard concentr
2,andor,Some professors just don’t have engaging classes and/or talk way too slowly,professor don’t engag class andor talk way slowli
2,harder,The class size as it makes it harder to engage with both other course participants and the instructor ,class size make harder engag cours particip instructor
2,ask,More time to ask questions.,time ask question
2,500,"Smaller courses, lectures with 500+ students can‘t be really engaging ",smaller cours lectur 500 student can‘t realli engag
2,prof,More Engagement; sometimes my Profs are bored by their own lectures,engag sometim prof bore lectur
2,prior,Maybe have some questions prior to the lecture so they can be answered and more students would be prepared. ,mayb question prior lectur answer student would prepar
